D:\Agilent\ICPMH\1\DATA\Vera\2025-06-16_ETV_TRA_O2.b\011SMPL.d,
125.38824,2971.16
125.41874,3004.43
125.44924,2886.48
125.47974,3006.45
125.51025,2921.76
125.54075,2945.95
125.57125,2996.36
125.60176,3041.74
125.63226,3004.43
125.66276,3052.83
125.69327,3040.73
125.72377,2938.9
125.75427,3073
125.78477,3022.58
125.81528,3018.55
125.84578,2998.38
125.87628,3051.82
125.90679,2964.1
125.93729,2988.3
125.96779,3082.08
125.9983,2988.3
126.0288,2983.26
126.0593,3119.4
126.0898,3042.75
126.12031,3020.56
126.15081,2983.26
126.18131,3037.71
126.21182,2998.38
126.24232,3092.17
126.27282,3009.47
126.30333,3028.63
126.33383,3080.06
126.36433,2868.33
126.39483,3097.21
126.42534,2948.98
126.45584,2989.31
126.48634,3150.67
126.51685,2971.16
126.54735,3002.41
126.57785,2983.26
126.60836,2994.35
126.63886,3019.56
126.66936,2955.03
126.69986,3049.81
126.73037,3014.51
126.76087,3005.44
126.79137,2982.25
126.82188,3051.82
126.85238,2988.3
126.88288,3012.5
126.91339,3028.63
126.94389,2973.17
126.97439,2941.92
127.00489,3106.29
127.0354,2947.97
127.0659,3028.63
127.0964,2950.99
127.12691,3003.42
127.15741,3009.47
127.18791,2915.71
127.21842,3171.85
127.24892,2988.3
127.27942,3155.71
127.30992,2937.89
127.34043,3016.53
127.37093,3066.95
127.40143,3064.94
127.43194,2946.96
127.46244,2984.26
127.49294,3044.77
127.52345,3064.94
127.55395,3033.67
127.58445,3070.99
127.61495,3026.61
127.64546,2976.2
127.67596,2980.23
127.70646,3020.56
127.73697,2946.96
127.76747,2915.71
127.79797,2997.37
127.82848,3022.58
127.85898,3063.93
127.88948,3088.13
127.91998,3103.26
127.95049,3005.44
127.98099,3082.08
128.01149,3036.7
128.042,3081.07
128.0725,3058.88
128.103,2990.31
128.13351,3091.16
128.16401,3139.57
128.19451,3015.52
128.22501,3115.36
128.25552,3067.96
128.28602,2976.2
128.31652,3168.82
128.34703,3084.1
128.37753,3061.91
128.40803,3131.5
128.43854,3013.51
128.46904,3218.26
128.49954,3100.23
128.53004,3002.41
128.56055,2977.21
128.59105,2943.94
128.62155,2984.26
128.65206,3039.72
128.68256,3022.58
128.71306,3164.79
128.74357,2985.27
128.77407,3106.29
128.80457,3032.66
128.83507,3050.82
128.86558,3068.97
128.89608,3006.45
128.92658,3031.66
128.95709,3133.52
128.98759,3084.1
129.01809,3078.05
129.0486,3045.77
129.0791,2882.44
129.1096,3000.4
129.1401,3098.22
129.17061,3011.49
129.20111,3059.89
129.23161,3146.63
129.26212,3017.54
129.29262,2986.28
129.32312,3175.89
129.35363,3049.81
129.38413,3060.9
129.41463,2915.71
129.44513,3083.09
129.47564,2970.15
129.50614,3034.68
129.53664,2975.19
129.56715,3010.48
129.59765,2984.26
129.62815,3092.17
129.65866,3048.8
129.68916,3007.46
129.71966,3061.91
129.75016,3010.48
129.78067,2998.38
129.81117,3100.23
129.84167,3004.43
129.87218,3066.95
129.90268,3099.23
129.93318,3146.63
129.96369,3004.43
129.99419,3023.59
130.02469,3213.21
130.05519,3054.85
130.0857,2965.11
130.1162,3059.89
130.1467,3038.72
130.17721,3100.23
130.20771,3005.44
130.23821,3058.88
130.26872,3048.8
130.29922,3013.51
130.32972,3009.47
130.36022,3029.64
130.39073,3058.88
130.42123,3029.64
130.45173,2976.2
130.48224,3150.67
130.51274,2908.65
130.54324,3027.62
130.57375,3149.66
130.60425,3149.66
130.63475,2985.27
130.66525,3059.89
130.69576,3128.48
130.72626,3166.81
130.75676,2969.14
130.78727,3004.43
130.81777,2905.63
130.84827,3101.24
130.87878,3062.92
130.90928,2989.31
130.93978,2977.21
130.97028,2984.26
131.00079,3058.88
131.03129,3069.98
131.06179,3041.74
131.0923,3105.28
131.1228,2931.84
131.1533,3055.86
131.18381,3032.66
131.21431,3068.97
131.24481,2967.12
131.27531,3067.96
131.30582,3032.66
131.33632,3098.22
131.36682,3050.82
131.39733,3059.89
131.42783,2985.27
131.45833,3145.62
131.48884,3057.88
131.51934,3055.86
131.54984,3011.49
131.58034,2990.31
131.61085,2949.99
131.64135,2971.16
131.67185,3042.75
131.70236,3052.83
131.73286,2983.26
131.76336,2990.31
131.79387,3021.57
131.82437,2996.36
131.85487,3114.35
131.88537,3063.93
131.91588,2999.39
131.94638,3029.64
131.97688,2908.65
132.00739,2990.31
132.03789,3064.94
132.06839,2968.13
132.0989,3202.12
132.1294,3087.12
132.1599,3015.52
132.1904,3097.21
132.22091,3118.39
132.25141,3076.03
132.28191,3084.1
132.31242,3092.17
132.34292,3084.1
132.37342,2962.08
132.40393,3100.23
132.43443,3066.95
132.46493,3058.88
132.49543,3045.77
132.52594,3153.69
132.55644,3116.37
132.58694,3000.4
132.61745,3091.16
132.64795,3010.48
132.67845,2959.06
132.70896,3125.45
132.73946,3033.67
132.76996,2989.31
132.80046,3074.01
132.83097,3048.8
132.86147,3040.73
132.89197,3080.06
132.92248,3020.56
132.95298,3026.61
132.98348,3073
133.01399,2991.32
133.04449,3082.08
133.07499,3000.4
133.10549,3061.91
133.136,3077.04
133.1665,3058.88
133.197,3041.74
133.22751,3122.42
133.25801,3002.41
133.28851,3064.94
133.31902,3067.96
133.34952,2953.01
133.38002,3111.33
133.41052,3004.43
133.44103,3141.59
133.47153,3071.99
133.50203,3118.39
133.53254,3052.83
133.56304,3124.44
133.59354,3057.88
133.62405,3037.71
133.65455,3002.41
133.68505,2893.53
133.71555,2916.72
133.74606,3063.93
133.77656,3081.07
133.80706,3068.97
133.83757,3029.64
133.86807,2966.12
133.89857,3192.03
133.92908,3080.06
133.95958,2983.26
133.99008,3030.65
134.02058,3045.77
134.05109,2987.29
134.08159,3031.66
134.11209,2978.22
134.1426,3123.43
134.1731,3034.68
134.2036,2982.25
134.23411,3073
134.26461,3094.18
134.29511,3076.03
134.32561,2991.32
134.35612,3085.11
134.38662,3051.82
134.41712,2968.13
134.44763,2933.85
134.47813,3132.51
134.50863,3108.3
134.53914,3084.1
134.56964,3025.61
134.60014,3061.91
134.63064,3007.46
134.66115,3070.99
134.69165,3109.31
134.72215,3110.32
134.75266,3113.35
134.78316,3010.48
134.81366,3085.11
134.84417,2960.07
134.87467,3073
134.90517,3232.38
134.93567,3046.78
134.96618,3069.98
134.99668,2941.92
135.02718,3179.92
135.05769,3043.76
135.08819,3087.12
135.11869,3091.16
135.1492,2980.23
135.1797,3132.51
135.2102,3041.74
135.2407,3095.19
135.27121,3103.26
135.30171,3095.19
135.33221,3091.16
135.36272,3130.49
135.39322,3086.11
135.42372,3070.99
135.45423,3046.78
135.48473,3103.26
135.51523,3034.68
135.54573,3021.57
135.57624,3082.08
135.60674,3001.41
135.63724,2971.16
135.66775,3062.92
135.69825,3120.41
135.72875,2964.1
135.75926,2990.31
135.78976,3123.43
135.82026,3150.67
135.85076,3016.53
135.88127,3004.43
135.91177,3157.73
135.94227,3068.97
135.97278,3085.11
136.00328,3002.41
136.03378,3043.76
136.06429,3145.62
136.09479,3032.66
136.12529,3053.84
136.15579,3005.44
136.1863,3070.99
136.2168,3117.38
136.2473,3029.64
136.27781,3091.16
136.30831,3088.13
136.33881,3095.19
136.36932,3010.48
136.39982,3020.56
136.43032,2997.37
136.46082,3132.51
136.49133,3133.52
136.52183,3018.55
136.55233,3115.36
136.58284,3011.49
136.61334,2920.75
136.64384,3195.05
136.67435,3089.14
136.70485,3035.69
136.73535,3046.78
136.76585,3003.42
136.79636,2999.39
136.82686,3148.65
136.85736,3002.41
136.88787,3084.1
136.91837,3113.35
136.94887,3103.26
136.97938,3104.27
137.00988,3092.17
137.04038,3025.61
137.07088,3133.52
137.10139,3079.05
137.13189,3058.88
137.16239,3172.86
137.1929,3035.69
137.2234,3002.41
137.2539,3125.45
137.28441,3094.18
137.31491,3054.85
137.34541,2984.26
137.37591,3161.76
137.40642,3004.43
137.43692,3060.9
137.46742,3054.85
137.49793,2957.04
137.52843,3030.65
137.55893,3110.32
137.58944,3071.99
137.61994,3054.85
137.65044,3066.95
137.68094,3111.33
137.71145,3023.59
137.74195,3003.42
137.77245,3030.65
137.80296,3053.84
137.83346,3025.61
137.86396,3090.15
137.89447,3127.47
137.92497,3033.67
137.95547,2984.26
137.98597,3009.47
138.01648,3037.71
138.04698,3085.11
138.07748,3140.58
138.10799,3038.72
138.13849,3016.53
138.16899,3056.87
138.1995,3149.66
138.23,3201.11
138.2605,3096.2
138.291,3091.16
138.32151,3105.28
138.35201,3024.6
138.38251,3097.21
138.41302,3093.17
138.44352,3054.85
138.47402,3077.04
138.50453,3124.44
138.53503,3128.48
138.56553,3059.89
138.59603,2921.76
138.62654,3115.36
138.65704,3098.22
138.68754,3107.29
138.71805,3139.57
138.74855,3132.51
138.77905,3079.05
138.80956,3058.88
138.84006,3159.75
138.87056,3203.13
138.90106,3107.29
138.93157,3097.21
138.96207,3100.23
138.99257,3149.66
139.02308,3004.43
139.05358,3069.98
139.08408,3086.11
139.11459,3045.77
139.14509,3032.66
139.17559,3205.14
139.20609,3098.22
139.2366,3150.67
139.2671,3071.99
139.2976,3055.86
139.32811,3012.5
139.35861,3055.86
139.38911,3048.8
139.41962,3066.95
139.45012,3048.8
139.48062,3143.61
139.51112,3200.1
139.54163,3016.53
139.57213,3093.17
139.60263,3037.71
139.63314,3011.49
139.66364,3219.27
139.69414,3081.07
139.72465,3156.72
139.75515,3166.81
139.78565,3025.61
139.81615,3139.57
139.84666,3114.35
139.87716,3028.63
139.90766,3054.85
139.93817,3159.75
139.96867,3117.38
139.99917,2972.17
140.02968,3179.92
140.06018,3161.76
140.09068,3139.57
140.12118,3054.85
140.15169,2991.32
140.18219,3118.39
140.21269,3046.78
140.2432,3182.95
140.2737,3062.92
140.3042,3111.33
140.33471,3091.16
140.36521,3017.54
140.39571,3097.21
140.42621,3111.33
140.45672,3120.41
140.48722,3099.23
140.51772,3043.76
140.54823,3171.85
140.57873,3114.35
140.60923,3085.11
140.63974,3118.39
140.67024,3083.09
140.70074,3156.72
140.73124,3176.9
140.76175,3111.33
140.79225,3094.18
140.82275,3057.88
140.85326,3094.18
140.88376,3037.71
140.91426,3048.8
140.94477,3149.66
140.97527,3156.72
141.00577,3155.71
141.03627,3093.17
141.06678,3053.84
141.09728,3099.23
141.12778,3178.91
141.15829,3147.64
141.18879,3000.4
141.21929,3078.05
141.2498,3186.98
141.2803,3082.08
141.3108,3195.05
141.3413,3101.24
141.37181,3129.48
141.40231,3148.65
141.43281,3088.13
141.46332,3109.31
141.49382,2977.21
141.52432,3079.05
141.55483,3038.72
141.58533,3125.45
141.61583,3175.89
141.64633,3114.35
141.67684,3086.11
141.70734,3071.99
141.73784,3121.42
141.76835,3119.4
141.79885,3121.42
141.82935,3208.17
141.85986,3159.75
141.89036,3154.7
141.92086,3133.52
141.95136,3175.89
141.98187,3027.62
142.01237,3118.39
142.04287,3200.1
142.07338,3098.22
142.10388,3149.66
142.13438,3090.15
142.16489,3129.48
142.19539,3139.57
142.22589,3176.9
142.25639,3042.75
142.2869,3222.29
142.3174,3186.98
142.3479,3168.82
142.37841,3046.78
142.40891,3080.06
142.43941,3076.03
142.46992,3163.78
142.50042,3225.32
142.53092,3197.07
142.56142,3086.11
142.59193,3101.24
142.62243,3039.72
142.65293,3119.4
142.68344,3245.5
142.71394,3160.75
142.74444,3048.8
142.77495,3194.05
142.80545,3156.72
142.83595,3150.67
142.86645,3112.34
142.89696,3110.32
142.92746,3090.15
142.95796,3208.17
142.98847,3028.63
143.01897,3131.5
143.04947,3079.05
143.07998,3001.41
143.11048,3074.01
143.14098,3155.71
143.17148,3036.7
143.20199,3061.91
143.23249,3148.65
143.26299,3063.93
143.2935,3078.05
143.324,3196.06
143.3545,3174.88
143.38501,3093.17
143.41551,3244.49
143.44601,3025.61
143.47651,3142.6
143.50702,3164.79
143.53752,3138.56
143.56802,3087.12
143.59853,3134.53
143.62903,3152.68
143.65953,3058.88
143.69004,3201.11
143.72054,3082.08
143.75104,3067.96
143.78154,3085.11
143.81205,3081.07
143.84255,3133.52
143.87305,3084.1
143.90356,3158.74
143.93406,3077.04
143.96456,3052.83
143.99507,3084.1
144.02557,3149.66
144.05607,3197.07
144.08657,3080.06
144.11708,3098.22
144.14758,3035.69
144.17808,3135.54
144.20859,3158.74
144.23909,3155.71
144.26959,3100.23
144.3001,3086.11
144.3306,3077.04
144.3611,3079.05
144.3916,3129.48
144.42211,3076.03
144.45261,3189
144.48311,3094.18
144.51362,3159.75
144.54412,3205.14
144.57462,3237.43
144.60513,3198.08
144.63563,3114.35
144.66613,3096.2
144.69663,3088.13
144.72714,3243.48
144.75764,3055.86
144.78814,3097.21
144.81865,3095.19
144.84915,2981.24
144.87965,3190.01
144.91016,3141.59
144.94066,3197.07
144.97116,3119.4
145.00166,3204.13
145.03217,3152.68
145.06267,3047.79
145.09317,3051.82
145.12368,3236.42
145.15418,3149.66
145.18468,3092.17
145.21519,3191.02
145.24569,3124.44
145.27619,3136.55
145.30669,3121.42
145.3372,3092.17
145.3677,3150.67
145.3982,3141.59
145.42871,3119.4
145.45921,3154.7
145.48971,3185.97
145.52022,3192.03
145.55072,3109.31
145.58122,3065.94
145.61172,3175.89
145.64223,3185.97
145.67273,3171.85
145.70323,3165.8
145.73374,3222.29
145.76424,3090.15
145.79474,3089.14
145.82525,3062.92
145.85575,3102.25
145.88625,3060.9
145.91675,3181.94
145.94726,3109.31
145.97776,3005.44
146.00826,3029.64
146.03877,3071.99
146.06927,3142.6
146.09977,3115.36
146.13028,3117.38
146.16078,3056.87
146.19128,3049.81
146.22178,3176.9
146.25229,2957.04
146.28279,3119.4
146.31329,3143.61
146.3438,3043.76
146.3743,3089.14
146.4048,3093.17
146.43531,3035.69
146.46581,3184.97
146.49631,3245.5
146.52681,3216.24
146.55732,3122.42
146.58782,3104.27
146.61832,3185.97
146.64883,3186.98
146.67933,3043.76
146.70983,3195.05
146.74034,3013.51
146.77084,3280.82
146.80134,3068.97
146.83184,3169.83
146.86235,3011.49
146.89285,3136.55
146.92335,3181.94
146.95386,3128.48
146.98436,3203.13
147.01486,3202.12
147.04537,3083.09
147.07587,3070.99
147.10637,3203.13
147.13687,3256.6
147.16738,3200.1
147.19788,3149.66
147.22838,3085.11
147.25889,3211.2
147.28939,3142.6
147.31989,3215.23
147.3504,3125.45
147.3809,3264.67
147.4114,3152.68
147.4419,3130.49
147.47241,3146.63
147.50291,3169.83
147.53341,3111.33
147.56392,3187.99
147.59442,3150.67
147.62492,3143.61
147.65543,3163.78
147.68593,3083.09
147.71643,3129.48
147.74693,3157.73
147.77744,3142.6
147.80794,3202.12
147.83844,3198.08
147.86895,3152.68
147.89945,3131.5
147.92995,3109.31
147.96046,3130.49
147.99096,3022.58
148.02146,3094.18
148.05196,3189
148.08247,3268.71
148.11297,3035.69
148.14347,3114.35
148.17398,3094.18
148.20448,3122.42
148.23498,3156.72
148.26549,3230.37
148.29599,3144.61
148.32649,3008.46
148.35699,3038.72
148.3875,3150.67
148.418,3181.94
148.4485,3148.65
148.47901,3110.32
148.50951,3201.11
148.54001,3185.97
148.57052,3157.73
148.60102,3147.64
148.63152,3205.14
148.66202,3093.17
148.69253,3147.64
148.72303,3119.4
148.75353,3087.12
148.78404,3206.15
148.81454,3213.21
148.84504,3144.61
148.87555,3310.08
148.90605,3126.46
148.93655,2981.24
148.96705,3073
148.99756,3181.94
149.02806,3198.08
149.05856,3118.39
149.08907,3076.03
149.11957,3173.87
149.15007,3124.44
149.18058,3141.59
149.21108,3204.13
149.24158,3202.12
149.27208,3160.75
149.30259,3128.48
149.33309,3290.91
149.36359,3218.26
149.3941,3157.73
149.4246,3174.88
149.4551,3243.48
149.48561,3114.35
149.51611,3052.83
149.54661,3076.03
149.57711,3092.17
149.60762,3217.25
149.63812,3223.3
149.66862,3218.26
149.69913,3179.92
149.72963,3145.62
149.76013,3213.21
149.79064,3260.64
149.82114,3144.61
149.85164,3114.35
149.88214,3145.62
149.91265,3034.68
149.94315,3088.13
149.97365,3078.05
150.00416,3101.24
150.03466,3165.8
150.06516,3099.23
150.09567,3018.55
150.12617,3174.88
150.15667,3192.03
150.18717,3146.63
150.21768,3180.93
150.24818,3177.9
150.27868,3250.55
150.30919,3228.35
150.33969,3119.4
150.37019,3191.02
150.4007,3161.76
150.4312,3165.8
150.4617,3174.88
150.4922,3092.17
150.52271,3158.74
150.55321,3228.35
150.58371,3234.4
150.61422,3096.2
150.64472,3104.27
150.67522,3270.73
150.70573,3263.66
150.73623,3141.59
150.76673,3181.94
150.79723,3261.64
150.82774,3132.51
150.85824,3217.25
150.88874,3120.41
150.91925,3149.66
150.94975,3175.89
150.98025,3195.05
151.01076,3168.82
151.04126,3235.41
151.07176,3102.25
151.10226,3189
151.13277,3166.81
151.16327,3283.84
151.19377,3118.39
151.22428,3230.37
151.25478,3147.64
151.28528,3332.28
151.31579,3205.14
151.34629,3178.91
151.37679,3241.46
151.40729,3247.52
151.4378,3185.97
151.4683,3217.25
151.4988,3102.25
151.52931,3236.42
151.55981,3226.33
151.59031,3160.75
151.62082,3185.97
151.65132,3191.02
151.68182,3195.05
151.71232,3258.62
151.74283,3142.6
151.77333,3205.14
151.80383,3236.42
151.83434,3157.73
151.86484,3187.99
151.89534,3149.66
151.92585,3175.89
151.95635,3140.58
151.98685,3146.63
152.01735,3172.86
152.04786,3287.88
152.07836,3203.13
152.10886,3143.61
152.13937,3203.13
152.16987,3124.44
152.20037,3186.98
152.23088,3237.43
152.26138,3166.81
152.29188,3140.58
152.32238,3106.29
152.35289,3141.59
152.38339,3202.12
152.41389,3133.52
152.4444,3147.64
152.4749,3286.87
152.5054,3172.86
152.53591,3117.38
152.56641,3168.82
152.59691,3047.79
152.62741,3227.34
152.65792,3249.54
152.68842,3174.88
152.71892,3276.78
152.74943,3174.88
152.77993,3177.9
152.81043,3173.87
152.84094,3305.04
152.87144,3169.83
152.90194,3181.94
152.93244,3296.96
152.96295,3220.28
152.99345,3146.63
153.02395,3095.19
153.05446,3086.11
153.08496,3135.54
153.11546,3232.38
153.14597,3143.61
153.17647,3129.48
153.20697,3161.76
153.23747,3248.53
153.26798,3160.75
153.29848,3203.13
153.32898,3213.21
153.35949,3142.6
153.38999,3313.11
153.42049,3086.11
153.451,3182.95
153.4815,3187.99
153.512,3145.62
153.5425,3169.83
153.57301,3258.62
153.60351,3246.51
153.63401,3157.73
153.66452,3262.65
153.69502,3145.62
153.72552,3258.62
153.75603,3202.12
153.78653,3235.41
153.81703,3174.88
153.84753,3165.8
153.87804,3167.82
153.90854,3216.24
153.93904,3249.54
153.96955,3219.27
154.00005,3049.81
154.03055,3158.74
154.06106,3203.13
154.09156,3253.57
154.12206,3106.29
154.15256,3242.47
154.18307,3178.91
154.21357,3280.82
154.24407,3150.67
154.27458,3138.56
154.30508,3236.42
154.33558,3217.25
154.36609,3178.91
154.39659,3196.06
154.42709,3086.11
154.45759,3209.18
154.4881,3208.17
154.5186,3202.12
154.5491,3222.29
154.57961,3267.7
154.61011,3233.39
154.64061,3267.7
154.67112,3153.69
154.70162,3223.3
154.73212,3101.24
154.76262,3183.96
154.79313,3118.39
154.82363,3294.94
154.85413,3245.5
154.88464,3192.03
154.91514,3200.1
154.94564,3246.51
154.97615,3224.31
155.00665,3245.5
155.03715,3263.66
155.06765,3224.31
155.09816,3158.74
155.12866,3256.6
155.15916,3221.29
155.18967,3179.92
155.22017,3085.11
155.25067,3333.29
155.28118,3017.54
155.31168,3247.52
155.34218,3164.79
155.37268,3187.99
155.40319,3199.09
155.43369,3179.92
155.46419,3184.97
155.4947,3209.18
155.5252,3125.45
155.5557,3171.85
155.58621,3221.29
155.61671,3306.05
155.64721,3195.05
155.67771,3276.78
155.70822,3306.05
155.73872,3311.09
155.76922,3219.27
155.79973,3133.52
155.83023,3240.46
155.86073,3147.64
155.89124,3131.5
155.92174,3165.8
155.95224,3252.56
155.98274,3219.27
156.01325,3314.12
156.04375,3193.04
156.07425,3198.08
156.10476,3177.9
156.13526,3304.03
156.16576,3274.76
156.19627,3243.48
156.22677,3204.13
156.25727,3207.16
156.28777,3215.23
156.31828,3238.44
156.34878,3190.01
156.37928,3183.96
156.40979,3078.05
156.44029,3168.82
156.47079,3331.28
156.5013,3236.42
156.5318,3201.11
156.5623,3239.45
156.5928,3204.13
156.62331,3259.63
156.65381,3317.15
156.68431,3343.39
156.71482,3179.92
156.74532,3191.02
156.77582,3224.31
156.80633,3209.18
156.83683,3154.7
156.86733,3184.97
156.89783,3254.58
156.92834,3183.96
156.95884,3230.37
156.98934,3199.09
157.01985,3167.82
157.05035,3317.15
157.08085,3133.52
157.11136,3240.46
157.14186,3228.35
157.17236,3204.13
157.20286,3277.79
157.23337,3235.41
157.26387,3234.4
157.29437,3189
157.32488,3271.74
157.35538,3311.09
157.38588,3171.85
157.41639,3191.02
157.44689,3224.31
157.47739,3120.41
157.50789,3324.21
157.5384,3177.9
157.5689,3200.1
157.5994,3360.54
157.62991,3341.37
157.66041,3131.5
157.69091,3112.34
157.72142,3049.81
157.75192,3197.07
157.78242,3258.62
157.81292,3113.35
157.84343,3228.35
157.87393,3285.86
157.90443,3108.3
157.93494,3181.94
157.96544,3177.9
157.99594,3234.4
158.02645,3207.16
158.05695,3385.78
158.08745,3226.33
158.11795,3316.14
158.14846,3198.08
158.17896,3136.55
158.20946,3236.42
158.23997,3186.98
158.27047,3187.99
158.30097,3256.6
158.33148,3160.75
158.36198,3177.9
158.39248,3303.02
158.42298,3220.28
158.45349,3288.89
158.48399,3362.56
158.51449,3161.76
158.545,3153.69
158.5755,3167.82
158.606,3185.97
158.63651,3228.35
158.66701,3275.77
158.69751,3229.36
158.72801,3190.01
158.75852,3160.75
158.78902,3164.79
158.81952,3185.97
158.85003,3224.31
158.88053,3177.9
158.91103,3264.67
158.94154,3366.6
158.97204,3289.9
159.00254,3094.18
159.03304,3245.5
159.06355,3125.45
159.09405,3198.08
159.12455,3265.68
159.15506,3203.13
159.18556,3201.11
159.21606,3260.64
159.24657,3187.99
159.27707,3257.61
159.30757,3230.37
159.33807,3278.8
159.36858,3245.5
159.39908,3229.36
159.42958,3215.23
159.46009,3279.81
159.49059,3260.64
159.52109,3339.35
159.5516,3292.93
159.5821,3420.1
159.6126,3131.5
159.6431,3236.42
159.67361,3183.96
159.70411,3356.51
159.73461,3338.34
159.76512,3170.84
159.79562,3298.98
159.82612,3351.46
159.85663,3160.75
159.88713,3245.5
159.91763,3217.25
159.94813,3284.85
159.97864,3255.59
160.00914,3179.92
160.03964,3191.02
160.07015,3251.55
160.10065,3321.18
160.13115,3270.73
160.16166,3233.39
160.19216,3305.04
160.22266,3202.12
160.25316,3254.58
160.28367,3214.22
160.31417,3218.26
160.34467,3312.1
160.37518,3183.96
160.40568,3061.91
160.43618,3164.79
160.46669,3209.18
160.49719,3212.21
160.52769,3377.7
160.55819,3219.27
160.5887,3318.16
160.6192,3208.17
160.6497,3237.43
160.68021,3320.17
160.71071,3377.7
160.74121,3303.02
160.77172,3254.58
160.80222,3151.68
